epoch,lr,loss,iou,val_loss,val_iou,val_dice,val_iou_per_image,val_dice_per_image
0,0.001,0.3010008530691266,0.674920540924654,0.3590364437836867,0.6227639237076678,0.7632979409563463,0.6438362340979702,0.7370362106927335
1,0.0009997557473810372,0.2768799780169502,0.6885396513081836,0.34752320784788865,0.6101374478363917,0.7508696936817912,0.6479732369487343,0.7478250151392176
2,0.0009990232305719946,0.2767189972801134,0.6819469284369913,0.3388262565319355,0.6146242541083033,0.7542194666629055,0.659685573211801,0.7563841088020357
3,0.0009978031724785247,0.26896469318307936,0.6944524649867312,0.34577738230045024,0.6087521801307112,0.751012312073492,0.6518496115348075,0.7525073107936079
4,0.0009960967771506667,0.26556809328030795,0.6904125471450981,0.3459030949152433,0.6056312138822375,0.7486332969205653,0.6536404714327668,0.7510622962034191
5,0.0009939057285945933,0.26442044507712126,0.6953494732570048,0.33797183128503655,0.6142399478490373,0.7550607650276013,0.6597930346194473,0.7557373200480794
6,0.0009912321891107012,0.26488304999656975,0.6911828039041031,0.3446321340707632,0.6182751734195344,0.7594426555234078,0.6506306706214856,0.745049602334364
7,0.0009880787971596802,0.2532762922346592,0.7000761719524242,0.3311799562894381,0.6279029261607044,0.7651007358287035,0.661985135389159,0.7621616064107541
8,0.0009844486647586726,0.2727779259439558,0.681748801384949,0.32313185380055354,0.6348543747829393,0.7709838745826624,0.6680146892304368,0.7661887497677099
9,0.000980345374410087,0.25952652585692704,0.6903104902132089,0.35426478752723106,0.611542067164445,0.7532376033050785,0.6454197576761944,0.7375868016164878
10,0.0009757729755661012,0.2572481866227463,0.7022296679097247,0.33433740597504835,0.6255744419811575,0.7635314056091576,0.6567953271718466,0.7534263424059523
11,0.0009707359806323418,0.25368290953338146,0.7032634085088778,0.3374610754159781,0.6290918352378039,0.7673314131128587,0.654931597326885,0.7499859928745557
12,0.0009652393605146846,0.25512233923655003,0.7046049392975695,0.3615212073692909,0.5988931461265307,0.7415630463984536,0.6447361974437553,0.747294750558781
13,0.0009592885397135708,0.26024786196649075,0.6943790152756173,0.3372548726888803,0.6162536222607502,0.7562035590833317,0.6580281841855159,0.7539042497950807
14,0.0009528893909706799,0.2539687987882644,0.7062575835305441,0.3285998032643245,0.6262358532535984,0.7640254972805013,0.6620923011682092,0.7593520528431447
15,0.0009460482294732424,0.25052444043103606,0.7107589259380693,0.33671054106492265,0.6153814297968331,0.7552265953011508,0.6605737288260797,0.7567447959792619
16,0.0009387718066217127,0.2524992236867547,0.7064659194344718,0.3346880050805899,0.6230991471499838,0.7622954495616299,0.6595584222761683,0.755539340375833
17,0.0009310673033669524,0.24398776364978403,0.7074867216501438,0.3463549723991981,0.6261171489167588,0.7647204613269549,0.6553669512854862,0.7470570206202037
18,0.0009229423231234977,0.25123209750745445,0.7044914347623998,0.32937147800739,0.6224679407386238,0.7615938272620103,0.6622398056345146,0.7591536048629294
19,0.0009144048842659084,0.2502724933438003,0.7069108851447783,0.35003513464560876,0.6013837522729677,0.7442568632016542,0.651386312028618,0.7506741481651857
20,0.0009054634122155993,0.2580802193842828,0.7073296657526985,0.3651530274978051,0.5965380120151251,0.741260836155801,0.6374921657500473,0.7340826645012538
21,0.0008961267311259671,0.25172916252631694,0.7048947744936903,0.327581512928009,0.6271775383467758,0.7648205449609858,0.6642665036010872,0.7626583173708295
22,0.000886404055174016,0.25081043993122876,0.7054186690871843,0.33047160368699297,0.6294458713025702,0.7673567418527124,0.6637485693885015,0.7601845701719406
23,0.0008763049794670778,0.24303797876928002,0.7127068882522851,0.33239273474766656,0.6286220632200602,0.7669245963778848,0.6612553796675051,0.7560790838081172
24,0.000865839470573599,0.2606049235910177,0.7018440881387149,0.35309006434220536,0.6031573443814742,0.746715091357814,0.6441563118366371,0.7399807346869373
