epoch,lr,loss,iou,val_loss,val_iou,val_dice,val_iou_per_image,val_dice_per_image
0,0.0001,1.0965710245072842,0.06236888519103736,1.0450858739706186,0.019584087487729086,0.03830807905539116,0.01791216311492987,0.03410878563254506
1,9.999861209401554e-05,0.9901281856000423,0.0716449573913178,0.956037633235638,0.2809239637152754,0.4337207652248198,0.2466326815554854,0.360154562985352
2,9.999444846167473e-05,0.9127837512642145,0.29711789670348454,0.8504219907980699,0.3336450261584936,0.4947802672150696,0.3547726191943137,0.46898718048749627
3,9.998750935981003e-05,0.8267213962972164,0.37230003698567954,0.9107150252048786,0.17892922225095656,0.2939493674048954,0.26646537547401905,0.33741049505476034
4,9.997779521645793e-05,0.7800413211807609,0.37619546693027295,0.8638796806335449,0.2637367552342082,0.41154254787843403,0.284629380767985,0.39243647602456094
5,9.996530663083254e-05,0.735647214576602,0.40881058596305575,0.7027314919691819,0.4055265204693349,0.5695224346239757,0.387562005316926,0.5128053477393607
6,9.995004437328866e-05,0.712863932363689,0.41639275525499614,0.7257748539631184,0.37769963535069173,0.5383668818610952,0.397200674523536,0.5161392254738713
7,9.99320093852742e-05,0.7017875164747238,0.4167350584083749,0.6699775622441219,0.42876820963811074,0.5916966788673522,0.4439252029462671,0.556971458690781
8,9.991120277927221e-05,0.6796844378113747,0.4367916857476661,0.6766221147317153,0.41314794182462056,0.5765592476532879,0.4117052927136128,0.5308893964010042
9,9.988762583873216e-05,0.6569342031143606,0.4520872131635444,0.675418210029602,0.41616412325021424,0.5811834107785208,0.4003257788550366,0.5258758099811692
10,9.986128001799077e-05,0.6508101094514132,0.44944996739177995,0.6581580336277302,0.43343556891485474,0.5947935337501159,0.42927653435212965,0.5444012050577399
11,9.983216694218236e-05,0.6634580395184457,0.44038947840220344,0.6433825401159433,0.44251101328509396,0.6055566791902915,0.4465244228426038,0.5613688762788388
12,9.98002884071386e-05,0.6463143336586654,0.45117021509439376,0.6729835510253906,0.4092765584391321,0.5708986020399297,0.42401459350235027,0.5314872992170346
