epoch,lr,loss,iou,val_loss,val_iou,val_dice,val_iou_per_image,val_dice_per_image
0,0.0001,1.1195054221898317,0.15792019389319717,1.0640134664682241,0.20228861342624835,0.333317898043943,0.2338978866015505,0.32609248271480695
1,9.999861209401554e-05,1.0041005667299032,0.3116672233596798,0.9428810523106501,0.33985133808337664,0.49806081034597005,0.29536782006980244,0.4102305240396272
2,9.999444846167473e-05,0.897958348505199,0.3615782410029286,0.8677928502743061,0.3636404998426913,0.52499283911084,0.3200149115347913,0.43543913616232915
3,9.998750935981003e-05,0.8285229643806815,0.3708892836547873,0.814885504429157,0.37677858447450163,0.5354080633240278,0.34327382935061546,0.4613651823992108
4,9.997779521645793e-05,0.7673410791903734,0.40760634214214614,0.7560078144073487,0.4139556524256588,0.5746731517692825,0.39424533837948966,0.5102249027802201
5,9.996530663083254e-05,0.7240547584369779,0.4264315319785605,0.7560433782063998,0.38512813512585126,0.54858871071826,0.34436126812884393,0.4687589030958194
6,9.995004437328866e-05,0.7065465142950416,0.42345070532610174,0.7963466204129732,0.36402211667929946,0.5219074041168458,0.32388861518159756,0.4378228070782528
7,9.99320093852742e-05,0.6928247604519129,0.4268670544503866,0.7073473811149598,0.41130037598562974,0.5686157142471852,0.42056517024896684,0.5209183694757471
8,9.991120277927221e-05,0.6825651600956917,0.43003107355480624,0.7011365487025334,0.3814432765613274,0.5436590799283157,0.4133342895241036,0.5321260864619479
9,9.988762583873216e-05,0.664814680814743,0.4439459399002618,0.664285952769793,0.4426610946178118,0.6019135635217859,0.4322437240366007,0.5477138497311294
10,9.986128001799077e-05,0.6445681462064385,0.4482790926759785,0.6608225244742173,0.4243797085312241,0.5817087931920546,0.4560256004879629,0.5626489371791394
11,9.983216694218236e-05,0.6393469669856131,0.4557990486856398,0.6365880461839529,0.4636553383605732,0.6169629218449588,0.4668267133181043,0.5782051587361352
12,9.98002884071386e-05,0.6296572745777667,0.4625370414331829,0.6645715245833763,0.44929692006924254,0.6045250096373583,0.43336794556731173,0.5437128878416719
13,9.976564637927769e-05,0.6176448301412165,0.4786553001764252,0.6269706441805913,0.4602338753628711,0.6181720873922887,0.4803547781952221,0.5924845541205674
14,9.972824299548309e-05,0.6084261182695627,0.4890453506828224,0.8261663088431725,0.34180516685670786,0.49877520794617,0.3199453366981019,0.4266503628117011
15,9.968808056297168e-05,0.6123883728869259,0.48426516689063787,0.6277819963601919,0.4700557034030138,0.6257686473287829,0.4729424567812223,0.5856650955858255
16,9.96451615591515e-05,0.5909288730472326,0.4940662697300414,0.676070327942188,0.44495435940326156,0.5983435661653012,0.427798976975498,0.5375518262014727
17,9.959948863146886e-05,0.5896299779415131,0.49663556329891545,0.604667900617306,0.48334068178509726,0.6350382930619876,0.49079144500601785,0.6023656403447664
18,9.955106459724508e-05,0.5806785034947097,0.4977927908394427,0.5891608329919669,0.49581154540068473,0.6477624309847491,0.5028451580712658,0.6125387253797406
