epoch,lr,loss,iou,val_loss,val_iou,val_dice,val_iou_per_image,val_dice_per_image
0,0.0001,1.0870611621066928,0.040209230699692886,1.0083421835532556,0.0002717150565128437,0.0005431713450493961,0.0004632896899975681,0.0009033720974988069
1,9.999861209401554e-05,0.9620596570894122,0.014450852411179448,0.9084493361986601,0.0885826892926959,0.15984017437416737,0.08740296270037053,0.14496611867710998
2,9.999444846167473e-05,0.8805702095851302,0.21095437292709918,0.8360622158417335,0.326274541581726,0.4825474074420024,0.28798499077686357,0.4004398463536193
3,9.998750935981003e-05,0.8138073589652777,0.3415769741540468,0.7828562470582815,0.36946340390168264,0.5285368819473746,0.3419627853307501,0.45006465783008165
4,9.997779521645793e-05,0.7482529869303107,0.3899722424479708,0.7289579189740695,0.38206513990467517,0.5446242356100431,0.37356399324360295,0.496701762946064
5,9.996530663083254e-05,0.7177588939666748,0.3832066177672981,0.6890745722330534,0.4049664706503056,0.5678296603084814,0.37777088794407626,0.4946878714354849
6,9.995004437328866e-05,0.6680621895939112,0.416418537182094,0.6814826891972469,0.37403762051636474,0.5299247608977667,0.39678982297374393,0.5041536396708313
7,9.99320093852742e-05,0.6476302617229521,0.425226577461865,0.6446108497106112,0.4180441616993252,0.5765610651268672,0.41454159337976976,0.5207326991643595
8,9.991120277927221e-05,0.6449119397439063,0.4243167919232496,0.6305800061959487,0.4407878535876862,0.6029567449657514,0.42868757899369203,0.5460303973037021
9,9.988762583873216e-05,0.6194699644111097,0.4373685080535703,0.5935560790392068,0.46755570087009435,0.6259651115861761,0.46031619165309134,0.575713635427749
10,9.986128001799077e-05,0.6123877647332847,0.4304013728497928,0.614575260419112,0.44937001856834696,0.6084592880800037,0.4266238757786099,0.5467360572785699
11,9.983216694218236e-05,0.5899880407378078,0.4511750987172625,0.5714056372642518,0.4509962015385533,0.6084001109265336,0.4687920077938498,0.5833966421995518
12,9.98002884071386e-05,0.5880026575177908,0.44806779535087743,0.5798866317822383,0.4534447912240668,0.6145905335507753,0.4555489138020647,0.5711185091107748
