epoch,lr,loss,iou,val_loss,val_iou,val_dice,val_iou_per_image,val_dice_per_image
0,0.0001,1.1148448893800378,0.166220804883712,1.05238873224992,0.243572823069834,0.3815505656524051,0.2518244071668952,0.3543270202126443
1,9.999861209401554e-05,0.9944473952054976,0.2950060151144528,0.9400414136739876,0.328424018889538,0.4847439317979886,0.293825186439413,0.3961627436466563
2,9.999444846167472e-05,0.8881481513381004,0.3571937157687207,0.833341843348283,0.3869818763425081,0.5456751287826328,0.3625997710228693,0.4753766196031125
3,9.998750935981004e-05,0.810324122197926,0.3686787833234169,0.7705148916978103,0.3755878545181404,0.5301617569284927,0.361896638179743,0.4644730951708662
4,9.997779521645792e-05,0.7491097217425704,0.3880318954232808,0.7376447879351102,0.3851233007989972,0.5479640955883917,0.3600341554672938,0.4821194167022297
5,9.996530663083254e-05,0.7001228369772434,0.3998513696950651,0.7242218714493972,0.3834240988583092,0.5412735502632784,0.3870232500801709,0.50368133731322
6,9.995004437328866e-05,0.6685075056739151,0.4052028551357431,0.6682682995612804,0.3543016666600762,0.5060297521257227,0.405236315541204,0.508353187733801
7,9.99320093852742e-05,0.6467105187475681,0.4271432529246726,0.66154338488212,0.3516463601865739,0.5069774690806282,0.4056292397839028,0.5182614220979488
8,9.99112027792722e-05,0.6344872931949794,0.4155167861718427,0.6165525308022133,0.4181245969486236,0.5783937733574696,0.4300740058422583,0.5420230285099642
9,9.988762583873216e-05,0.6202361509203911,0.4301911336645679,0.6312439001523531,0.4310766950937285,0.5933268067800623,0.4099852808219233,0.5343438874596349
10,9.986128001799075e-05,0.5903504258021712,0.439017309556525,0.5805655832474048,0.459791119564051,0.6133546452522732,0.462998081907723,0.5706272029228007
11,9.983216694218236e-05,0.5906719667837024,0.4500172385580546,0.6734969267478356,0.4032001985852617,0.5687001103797878,0.3810856150667289,0.5085648889801238
12,9.98002884071386e-05,0.5869696137961,0.4483573845567598,0.5823426420872028,0.4688690741418061,0.6273809377112339,0.4497992693348551,0.573330023853219
13,9.976564637927768e-05,0.5754054835997522,0.4543535426090234,0.5411947209101456,0.4731607200079485,0.6299127563204178,0.4842347483592726,0.6038919217323176
14,9.972824299548307e-05,0.5738843306899071,0.4567747473386604,0.5759824670278109,0.4551373336713414,0.6112179947443431,0.4748766845534787,0.5879165355590468
15,9.968808056297168e-05,0.5663052932359278,0.4686826930058708,0.549560692677131,0.4777358860437711,0.6354580627189148,0.4824033021590578,0.5964971035754125
16,9.96451615591515e-05,0.548269466497004,0.4790707308523195,0.5368753561606774,0.4925117322710732,0.6482137456450929,0.4890506412911838,0.6085624279321316
17,9.959948863146886e-05,0.5395904276520014,0.4796477687757066,0.5597252488136292,0.4754281580598464,0.6317345128253437,0.4773289215749015,0.592471259142458
18,9.955106459724508e-05,0.536141509655863,0.4934441770179026,0.5336222987908583,0.5005401339198711,0.6550584012552488,0.4935219160087481,0.6108779396726742
19,9.94998924435027e-05,0.5416853819042444,0.4905989205107784,0.5519343463274149,0.440159424418699,0.5979103961641721,0.4829250455995438,0.5841124002525255
20,9.94459753267812e-05,0.5375231895595789,0.4910957427377184,0.5672808628815871,0.4862083878450045,0.6437412121062379,0.4614291778048332,0.5817074154724882
21,9.938931657294228e-05,0.5287468661554158,0.4922376893966513,0.5449874919194442,0.4791259378650447,0.6302293254375848,0.4922268125224538,0.5929611998651495
22,9.932991967696484e-05,0.5206354497931898,0.5055708332926954,0.5470012857363774,0.49583044790858,0.6522329632656229,0.4809649255227877,0.6007652425532121
23,9.926778830272912e-05,0.5179673223756254,0.5056002564886094,0.5423397907843956,0.4963615657741332,0.6524532430005285,0.4898788120679926,0.6088393873099774
24,9.9202926282791e-05,0.5060189231298864,0.5207160238606898,0.4914449297464811,0.4986849669683242,0.6523671120761105,0.5339445117197331,0.6387153719634567
25,9.913533761814536e-05,0.5068793431855738,0.5165160443524519,0.527675067461454,0.4929116165980572,0.6466847767495568,0.5091305963136389,0.6180978771220861
26,9.906502647797946e-05,0.510805050143972,0.5018010584212966,0.5152083424421458,0.4976377633538164,0.650389985635215,0.5150657788656573,0.6197160851445154
27,9.89919971994156e-05,0.4952003043144941,0.5310563581684233,0.4888125433371617,0.5041181395151207,0.6544543139942285,0.5414770135471323,0.6448144241263105
28,9.891625428724365e-05,0.4885707898065448,0.5283051327620604,0.4589144977239462,0.5292382236399056,0.6782988078887335,0.5588405782349689,0.6666093378996635
29,9.883780241364324e-05,0.4829269754700362,0.5381597665702749,0.4655879800136273,0.542105287728769,0.6899545305504571,0.558291895044812,0.6695972785160957
30,9.875664641789544e-05,0.4911538865417242,0.5217785094522993,0.4752509630643404,0.5363591470297632,0.6859265930184937,0.5533337754939153,0.6628720267258222
31,9.86727913060844e-05,0.4877746561542153,0.5278618817116525,0.4763628574518057,0.5280381032619265,0.6766782787245056,0.5534283625491945,0.6580776236153641
32,9.85862422507884e-05,0.4924814691767096,0.5290853518678393,0.444566828929461,0.5509733008079971,0.6964423874621553,0.5754087589380833,0.6828627257962262
33,9.849700459076084e-05,0.4766386519186198,0.539557316589898,0.4658803944404308,0.5371091036128937,0.6837710369638972,0.5648534041017237,0.666370008844198
34,9.840508383060093e-05,0.4740201900713146,0.5412821268351603,0.4905921193269583,0.50083242389344,0.6545703530157416,0.5413778121655026,0.640203062685858
35,9.831048564041413e-05,0.4943498491775244,0.5099252665680329,0.4403226141746227,0.5567149075748485,0.7018844191411209,0.5783870264347967,0.6815371011339806
36,9.821321585546244e-05,0.4759830071125179,0.536711572042156,0.4960829879228885,0.4922106298416847,0.6440497565270183,0.5377308660609948,0.6347910762698156
37,9.811328047580437e-05,0.4658319517038762,0.5416941710626825,0.4489217914067782,0.5432162384357253,0.6896985596002001,0.5782168939318345,0.6769290220329972
38,9.801068566592484e-05,0.4609758576843887,0.542142266673394,0.4485868607576077,0.5396700023509298,0.6863365692110102,0.5784146099879417,0.6778391773677528
39,9.790543775435504e-05,0.47147655650042,0.5237149838084612,0.4867348918547997,0.5151424448504466,0.6679269355658813,0.5380904360971777,0.6532220321856089
40,9.779754323328192e-05,0.4591072020120919,0.5463101333854287,0.4472141032035534,0.5382234322087543,0.6822942980427881,0.5826843587985615,0.6772632607179236
41,9.768700875814772e-05,0.4531725919805467,0.5516953869730734,0.4369949258290804,0.5500711594290227,0.6961333240446722,0.590399474074574,0.6947214359844103
42,9.757384114723956e-05,0.4319128862116486,0.5696199069788669,0.463854202398887,0.5434861420919893,0.6927366324499618,0.5554266401779054,0.6674523252662456
43,9.745804738126874e-05,0.4542371965944767,0.5510209721106603,0.4340663763192984,0.5683387171698625,0.712120935438409,0.5811245909995884,0.6891639204090948
44,9.733963460294018e-05,0.4548423644155264,0.537717337131792,0.4418886379553721,0.5511435979081671,0.6962541650525117,0.5782561236200923,0.6789838383070363
45,9.721861011651184e-05,0.4600229356437921,0.5475925700554591,0.4496584378756009,0.5498871456734944,0.6966493133436825,0.573717276634469,0.6826233947676424
46,9.709498138734409e-05,0.4488043456804007,0.551846156079131,0.4574767566644228,0.5228132676834147,0.6676107689927004,0.571882569644093,0.6692320765376525
47,9.696875604143928e-05,0.4326587575487792,0.5817128170544478,0.4513208075211598,0.5439731642012543,0.6891193423472711,0.5731788176082291,0.6704311927360513
48,9.683994186497136e-05,0.4319725262466818,0.566750374730278,0.4482124491379811,0.5469787340667012,0.6927822529862794,0.5800348188464313,0.678989456064871
49,9.670854680380546e-05,0.4163302034139633,0.5784186892207777,0.4203507421108393,0.5730613367174019,0.714857735469184,0.5977489323964889,0.698797180733242
50,9.657457896300792e-05,0.4357438448350876,0.5511771905307092,0.4411935586195725,0.5418899922918343,0.6890424533078043,0.5788192217413637,0.683735443478788
51,9.643804660634622e-05,0.428020438645035,0.5555702199592011,0.5245022278565626,0.4784922873584474,0.6294803240246852,0.5361905699527933,0.636487902019803
52,9.629895815577918e-05,0.4346885995473712,0.5635233215448648,0.432530094568546,0.556718014064864,0.7023042697650758,0.5820532094238726,0.685259935303818
53,9.615732219093763e-05,0.4140926818363368,0.5777732360800851,0.4696349267776196,0.5125292959214642,0.6673423924804608,0.5601711094861064,0.6684783223671784
54,9.601314744859506e-05,0.4230761954095214,0.5763683247169441,0.4343349736470442,0.5464399314775684,0.693297571068763,0.5859368023462264,0.6896585399310085
55,9.586644282212868e-05,0.4020855228882283,0.599135518362221,0.4288011000706599,0.5615475996909278,0.7060723580691158,0.589771481153301,0.6963583539596143
56,9.571721736097088e-05,0.4159732824191451,0.5721072833908972,0.4369400744254772,0.547293308146239,0.6938002426161402,0.5843840546682316,0.6852126976270231
57,9.556548027005106e-05,0.4055346376262605,0.5818768473415784,0.4131066789993873,0.563727783671666,0.7085315599749786,0.6003524911691908,0.707307614546738
58,9.541124090922772e-05,0.3919047256931662,0.5930612543199193,0.4151399635351621,0.5646978693113133,0.70715341325639,0.6100299102225225,0.7075959131580536
59,9.525450879271116e-05,0.4186453782021999,0.5798530981918485,0.4233124178189498,0.56386549954197,0.7078802332046572,0.6013381007982337,0.7014156184905431
60,9.509529358847658e-05,0.4125337181612849,0.5802321579172097,0.4513632524472016,0.5588432435760003,0.7024412448296863,0.5690659743829778,0.6658623781503932
61,9.49336051176678e-05,0.4121082394849509,0.5745624262007408,0.4215157678494086,0.5515146168451194,0.6971359930202657,0.6000954319526924,0.7021543521746206
62,9.476945335399126e-05,0.4025929740164429,0.570895715967778,0.4532426031736227,0.5167759199481085,0.6696236553461854,0.5760302758296947,0.6818059304865612
63,9.4602848423101e-05,0.4111735890619457,0.5730496126238989,0.4520244639653425,0.5205022767481823,0.6703291245806933,0.5842371761400458,0.6862667744531791
64,9.44338006019739e-05,0.3996943843085319,0.5869562427970433,0.4477545160513658,0.525373403521969,0.6800519034306324,0.5700347377608715,0.6822183649334669
65,9.426232031827592e-05,0.3932676827535033,0.5947680052740975,0.4126180447064913,0.5625764252203805,0.7055006428909891,0.6059195295351888,0.7046086186413076
66,9.408841814971864e-05,0.4010949479416013,0.5890977773203558,0.4480938113652742,0.5143655546930248,0.6697484116769846,0.577448507680724,0.6851526866013593
67,9.3912104823407e-05,0.3920302605256438,0.5966160885983248,0.4240476924639482,0.5533642410623472,0.7011620356703446,0.596675937757725,0.702145829720178
68,9.37333912151775e-05,0.3921833471395075,0.5897569718115708,0.5090900540351868,0.5149932268939904,0.6592002527347595,0.5381803312085496,0.6171677015954202
69,9.355228834892728e-05,0.3818626250140369,0.6020156752363968,0.3961380660533905,0.5768098481417364,0.7166084051279402,0.6224287935329604,0.7158767316012442
70,9.33688073959342e-05,0.3829747184645384,0.6120961455187891,0.4012355478910299,0.5693575236596436,0.7119943896715452,0.6142298087516745,0.713350537535302
71,9.318295967416768e-05,0.3913939183112234,0.5952565679192179,0.4814303462321941,0.5113733413125847,0.6613614471975721,0.5520764988257681,0.6379661467811185
72,9.29947566475907e-05,0.3831570502370596,0.5889655370174945,0.4125100351296938,0.5666427459630738,0.7058608480505348,0.6099724578418516,0.7007216371089842
73,9.28042099254524e-05,0.3756428931374103,0.6045765254718218,0.4601544146354381,0.5218954386144254,0.6731345353790672,0.5631102239940321,0.6629264863085724
74,9.261133126157218e-05,0.3816913249902427,0.6025859484466596,0.393247784101046,0.5785774265246427,0.7176155168088016,0.620218012984655,0.7180880662516697
75,9.241613255361456e-05,0.3863241125363856,0.6008283262023839,0.4304539121114291,0.5344025032519737,0.6804005962407145,0.6021153112536338,0.6911113060925926
76,9.221862584235528e-05,0.3867341985460371,0.5995684321620175,0.3944302260875701,0.5766009780344492,0.7176469485108814,0.6253478896756786,0.7209720314036139
77,9.20188233109387e-05,0.3754605769645422,0.600531193805944,0.4414895931115517,0.5352813217351187,0.6810265999419295,0.5838792849855421,0.6760663866072427
78,9.181673728412606e-05,0.3778243500273675,0.6007559301288617,0.3994519820580116,0.5621649309634414,0.7068639930996709,0.6120607646830867,0.7115966230873136
79,9.161238022753544e-05,0.3872049176134169,0.5828811141840523,0.4057535281548133,0.5665632885755761,0.7078366202472681,0.6112748291086013,0.7038575563318676
80,9.140576474687264e-05,0.3865297809243202,0.581671764345117,0.4170713942784529,0.5488413861297325,0.6967093101176413,0.6041331024827871,0.6990146708606346
81,9.11969035871538e-05,0.3731871992349624,0.5998584531366071,0.4029911233828618,0.5589376699232536,0.7055355616089576,0.615742976849097,0.7168629128873919
82,9.098580963191908e-05,0.3705154450144619,0.6006358461807786,0.3942119713012988,0.5640902069935434,0.7067332106996937,0.6195362809339058,0.7109054165218373
83,9.077249590243796e-05,0.367531702388078,0.6072200308104755,0.3917931955594282,0.576064408034487,0.719816011697517,0.6136301084896112,0.7175490999974341
84,9.055697555690608e-05,0.3895547916181385,0.5878118082709205,0.3916458790118877,0.5779049181299044,0.7213059383994318,0.6183197287687138,0.7160832599861529
85,9.033926188963352e-05,0.3581649658735841,0.6116990471761928,0.4423437985090109,0.5408430251361293,0.6849539407630164,0.580832528641782,0.6728908495305884
86,9.011936833022484e-05,0.375465837540105,0.5918313670577736,0.3974215612961695,0.5716680549386878,0.7129048799457931,0.6152417136099295,0.7115729746943149
87,8.989730844275056e-05,0.3675873945467174,0.6051203995854918,0.380802225608092,0.5844196109649513,0.7240147976681286,0.6306576868701806,0.7285918006913026
88,8.96730959249105e-05,0.3607585916761309,0.6133335165861271,0.4272164335617652,0.5240884839070222,0.6783418196902784,0.5848630181391575,0.691867445723246
89,8.944674460718896e-05,0.3681801143102348,0.5994005662627635,0.377761613864165,0.5807736241719484,0.7218779407103177,0.6320411380077974,0.7344737141295246
90,8.921826845200139e-05,0.3652304944116622,0.5872403244914915,0.4400439555828388,0.5053934338532694,0.6620562026324494,0.5800685809619435,0.6866279534011139
91,8.898768155283326e-05,0.3618176747113466,0.6166056623524354,0.4000372891242687,0.5494416254353707,0.7004360837328435,0.6052781734178748,0.7100698163641503
92,8.875499813337067e-05,0.3718221967574209,0.6093397041306569,0.4384719454325162,0.5321235109945294,0.6859469838530879,0.5680624833496517,0.6793712375248154
93,8.852023254662298e-05,0.3654051327612251,0.6148073414567143,0.4030550713722522,0.5577840646775654,0.7067203391579376,0.6018876298854248,0.7035891710189618
94,8.828339927403742e-05,0.3559139841236174,0.6279721984375456,0.3986192217239966,0.5470461603836286,0.6966701267480977,0.6150242546100265,0.7153707530997329
95,8.804451292460585e-05,0.3572880456922576,0.6021468557987469,0.3936314617212002,0.576167310941502,0.7145546357909575,0.6219996816003227,0.7150193909986288
96,8.780358823396352e-05,0.356558044673875,0.6136422654278526,0.3895918543522174,0.5614139657178211,0.7077227916602066,0.6159684937324778,0.7187993737278774
97,8.756064006348021e-05,0.3447205210104584,0.6137803472666636,0.4071427547014676,0.5747692793697318,0.7164364057217344,0.6038790629897929,0.6966461266530778
98,8.73156833993435e-05,0.364590412704274,0.6148519310203848,0.3828033603154696,0.5699866187715337,0.7145638704884303,0.631404543364663,0.7273273716510313
99,8.706873335163423e-05,0.3394379511009902,0.6288515632966288,0.3798701428450071,0.5737010254541535,0.7201254112844803,0.6261776333106378,0.7265756156170107
100,8.681980515339464e-05,0.3490625473205,0.6071899875094962,0.3901311477789512,0.5666169828695125,0.7072954349867044,0.6214107018832867,0.7119919189644229
101,8.656891415968851e-05,0.3530777569394558,0.6086489704179763,0.4117946024124439,0.570712242644448,0.7125405292064194,0.6065927687711444,0.694383797583781
102,8.631607584665414e-05,0.3476101672276854,0.6104916288825787,0.368404987683663,0.5852908559941672,0.7268765048981092,0.6422502476316754,0.7364880863434109
103,8.606130581054968e-05,0.3518883483484387,0.6113948899072679,0.4262553409888194,0.5604496474347291,0.7056406882165642,0.6039205678832462,0.6895690309131547
104,8.5804619766791e-05,0.3510029513854533,0.6127521913831819,0.3856967123655172,0.5663559326975497,0.7108765358293813,0.623212468315607,0.7160858988941452
105,8.55460335489824e-05,0.3403832857729867,0.6287843083626466,0.3681647809652181,0.5767672710072265,0.7216251224235832,0.6366837522319408,0.7379451802482508
106,8.52855631079398e-05,0.3492490027565509,0.612329412085928,0.3835473234836872,0.5725731929169192,0.7134371003607778,0.6308439734755357,0.7284385772145772
107,8.502322451070698e-05,0.3462113139685243,0.6229789639140849,0.3715310940375695,0.5923359631197186,0.7308137054013429,0.6440878603491154,0.7388694042162484
108,8.475903393956433e-05,0.343136069830507,0.6156565259476613,0.3921417470161731,0.5717631905913736,0.7154925078257627,0.6254163613683426,0.7181761092807776
109,8.449300769103072e-05,0.3442937806248665,0.6146585167622202,0.3867760208936838,0.5705815959037794,0.7162181879331796,0.6180045713295466,0.7108932780142904
110,8.422516217485825e-05,0.3225304544903338,0.6391101217724452,0.374665734401116,0.5794156079120001,0.7223280641156901,0.6332922768244741,0.7279197773076487
111,8.395551391302003e-05,0.34480298939161,0.6144043893560457,0.3858918082255583,0.5570946339941608,0.7008852793596788,0.6294320961860875,0.7229883620964807
112,8.368407953869102e-05,0.3446420333348214,0.6232634257464639,0.3673363749797527,0.5800449932406558,0.720802600061324,0.6467964301357625,0.7393851578011861
113,8.341087579522196e-05,0.3415372986346483,0.6182615768127645,0.3723101560886089,0.5663519216638558,0.7114524179764201,0.6356427909668226,0.7401485973766533
114,8.31359195351067e-05,0.3445786824449897,0.6073121559443497,0.3811929129637205,0.5651965136038302,0.7100552338308292,0.6272719266307369,0.7248400372320254
115,8.28592277189425e-05,0.3366256444714963,0.6264771341408413,0.3801363417735466,0.5608391334605402,0.7096580836118862,0.6267495951994128,0.7296184308566491
116,8.258081741438391e-05,0.3354091704823077,0.6240220198577551,0.3728089403647643,0.5835831550817271,0.7255238423802456,0.6303687519103633,0.7281469064480904
117,8.230070579508996e-05,0.3402581529226154,0.617662892306908,0.3748879375366064,0.5726495385876998,0.7188248042258423,0.6345518101296765,0.7351245767044682
118,8.201891013966476e-05,0.3285949812270701,0.6229291818170938,0.3731980122052706,0.5694252017483302,0.7177527838480897,0.6285958312819382,0.731936719473558
119,8.173544783059172e-05,0.3271823574323207,0.6298328037834022,0.3859492838382721,0.5818776455224673,0.7221912473715015,0.6375448670118798,0.7252670770668287
120,8.145033635316128e-05,0.3191834108438343,0.6336058654235396,0.3711374479990739,0.5886242561417676,0.7287483256757786,0.6401623397771425,0.7327124059264722
121,8.116359329439234e-05,0.3164616755675524,0.632986847439909,0.3787669635736025,0.5515835730466094,0.7036799195334436,0.6347856698969783,0.7400024934629634
